suburb,category,name,lat,lon
Essendon Fields,cafe,LaManna Cafe,-37.7268472,144.8938799
Keilor Park,cafe,Lambeck Cafe,-37.708959,144.8513597
Caulfield,library,Lamm Jewish Library of Australia,-37.8849688,145.0218193
Northcote,cafe,Lan Coffee,-37.7600607,145.000556
Melbourne,cafe,Lane's Edge,-37.811838,144.972057
Melbourne,cafe,Langleys,-37.8166802,144.9541098
Langwarrin,cafe,Langwarrin General Store,-38.1505813,145.2034333
Upper Ferntree Gully,cafe,Larder & Thyme,-37.8824532,145.2951931
McKinnon,cafe,Largo Cafe,-37.9078766,145.0247858
Ripponlea,cafe,Lark,-37.88575,144.9879646
St Kilda,cafe,Las Chicas,-37.8688614,144.9933636
Maribyrnong,cafe,Latin Foods & Wines,-37.7787989,144.8764727
Hallam,cafe,Latte Cartelle Coffee Drive Thru,-38.0066019,145.2725801
Hawthorn East,cafe,Latte Da,-37.8322082,145.0562552
Fitzroy North,cafe,Launder It,-37.7761083,144.9972528
Ringwood,cafe,Laurent Bakery Eastland,-37.81333,145.2290876
Surrey Hills,cafe,Laurent Boulangerie Patisserie,-37.8132739,145.0837698
Melbourne,cafe,Laurent Boulangerie Patisserie,-37.814938,144.957603
Collingwood,cafe,Laurent Boulangerie Patisserie,-37.8161942,144.984965
Alphington,cafe,Laurent,-37.7685994,145.0424133
Alphington,cafe,Laurent,-37.7686373,145.0423582
Doncaster,cafe,Laurent,-37.7841025,145.1266971
South Yarra,cafe,Laurent,-37.8394747,144.9963818
South Melbourne,cafe,Lavender,-37.8422163,144.9532428
Melbourne,library,Law Library,-37.8023777,144.9597833
Notting Hill,library,Law Library,-37.913008,145.1319215
Richmond,cafe,Lawson Grove Shop,-37.833552,144.9902571
Hawthorn East,library,LB Swinburne Library,-37.822471,145.0393357
Melbourne,cafe,Le Bajo Milkbar,-37.8050387,144.9540536
St Kilda,cafe,Le Bon Cake Shop,-37.8679928,144.9790295
Northcote,cafe,Le Cafe Flo,-37.7592825,145.0001932
Melbourne,cafe,Le Cellier,-37.800571,144.977894
Gardenvale,cafe,Le Cinque Terre,-37.9052955,145.0019979
Melbourne,cafe,Le Gourmet Cakes,-37.7992836,144.978146
Carlton,cafe,Le Miel,-37.7968607,144.9663103
Melbourne,cafe,Le Petit Chateau,-37.8154842,144.964372
Melbourne,cafe,Le Petit Gateau,-37.8163157,144.9595571
Caulfield,cafe,Le petit lapin,-37.8788165,145.0127183
Mentone,cafe,Le Roi Cafe,-37.9823117,145.0647515
Footscray,cafe,Le Vo,-37.7992167,144.8937478
Melbourne,cafe,Le Yeahllow Little Collins Street,-37.8155303,144.9623875
Ringwood,cafe,Leaf & Vine,-37.7986137,145.240599
South Yarra,cafe,Leaf Lane,-37.8451628,145.0021858
Northcote,cafe,Leanna,-37.7684369,145.0016228
Kealba,cafe,Leaping Lizard Cafe,-37.7276486,144.8338445
South Yarra,supermarket,Lee's Asian Grocery,-37.8459557,144.99234
Keilor Park,cafe,Lee's Cafe,-37.7327976,144.8558487
Vermont,cafe,Leeroy,-37.8383398,145.206825
Ormond,cafe,Left Field,-37.9016316,145.0548836
Ringwood,gym,Legacy Health and Fitness,-37.8170281,145.2276218
Melbourne,library,Legal Aid public law library,-37.8156051,144.9568708
Melbourne,cafe,Legals,-37.8131375,144.9587418
Melbourne,cafe,Lemon Tree Cafe,-37.8102506,144.9629326
Fitzroy,cafe,"Lemon, Middle & Orange",-37.8073053,144.9878787
South Melbourne,cafe,lenny,-37.8453786,144.9506207
Heidelberg,supermarket,Leo's Fine Food & Wine,-37.7564568,145.0654972
Kew,supermarket,Leo's Fine Food & Wine,-37.8062858,145.0292817
Camberwell,supermarket,Leo's Fine Food & Wine,-37.8488155,145.0766461
South Melbourne,cafe,Leona,-37.8371382,144.9431078
South Kingsville,cafe,Leroys,-37.8430242,144.8825096
Preston,cafe,Les Crepes Gourmandes,-37.7387178,145.0019363
Bayswater,cafe,Let's Go Cafe,-37.8438525,145.2789522
Chadstone,cafe,Lets Bab,-37.8746334,145.0919615
St Kilda,cafe,Levanter Cafe,-37.8686765,144.9940191
Hughesdale,cafe,Levi,-37.8907605,145.0671243
Dandenong,supermarket,LH Supermarket,-37.9741894,145.2017448
Melbourne,cafe,Liaison,-37.8129404,144.972438
Fitzroy,cafe,Libertine & Co.,-37.7996419,144.9897132
Docklands,library,Library at the Dock,-37.8200204,144.9405445
Gladstone Park,library,Library,-37.6757234,144.8960286
Wheelers Hill,gym,Life Style Fitness,-37.9058492,145.1886418
Richmond,cafe,Life. Kitchen,-37.8142085,145.0046129
Croydon South,gym,Lifecare Pilates,-37.810913,145.2886308
South Melbourne,cafe,Light up Coffee,-37.8334741,144.9638666
Drumcondra,cafe,Lil Pako,-38.1383916,144.3489533
Blackburn North,cafe,Lil' Ray,-37.8052812,145.1554865
Scoresby,cafe,Lily's Banh Mi Cafe,-37.898184,145.2302705
Lilydale,library,Lilydale Library,-37.7660329,145.347166
Lilydale,gym,Lilydale Squash & Fitness Centre,-37.756386,145.3615108
Sandringham,cafe,Limoncello,-37.9500831,145.0039479
Melbourne,supermarket,Lin's Asian Grocery,-37.806289,144.96093
Melbourne,cafe,Lincoln Bakery Cafe,-37.8011716,144.9625798
Melbourne,gym,Lincoln Square Fitness,-37.802112,144.961861
Melbourne,cafe,Lionel's Cafe,-37.8251701,144.9693673
Bellfield,cafe,Lip Cafe,-37.7593628,145.0443093
Fairfield,gym,Listen To Your Body Fairfield,-37.7759929,145.0188392
Ascot Vale,gym,Listen To Your Body,-37.7649455,144.9196767
Princes Hill,gym,Listen To Your Body,-37.7678425,144.9725185
Newtown,gym,Listen to your body,-38.1574982,144.3453847
Kingsville,cafe,Little Advi,-37.8163361,144.8908907
Flemington,cafe,Little Bean Shop,-37.7999106,144.9097394
Notting Hill,cafe,Little Big Shot 3,-37.9136303,145.1327632
Mornington,cafe,Little Birdy Cafe & Catering,-38.2304764,145.037861
Melbourne,cafe,Little Black Cafe,-37.8244506,144.970159
Richmond,cafe,Little Bridge Cafe,-37.817777,144.9910714
Richmond,cafe,Little Bridge Cafe,-37.8177938,144.9912213
Ringwood,cafe,Little Buddy Cafe,-37.8087476,145.2191354
Berwick,cafe,Little by Little Cafe,-38.03615,145.3430632
Melbourne,cafe,Little Charley Cafe,-37.8092247,144.9626471
Notting Hill,cafe,Little Collins Cafe,-37.9006673,145.1346427
Melbourne,cafe,Little Collins,-37.815175,144.9642353
Richmond,cafe,Little Ezida,-37.810578,145.0033759
Moonee Ponds,cafe,Little Fletcher,-37.7553644,144.9196147
Melbourne,cafe,Little Gordon,-37.810524,144.9717049
Geelong West,cafe,Little Green Corner,-38.1500748,144.3580204
Tarneit,cafe,Little Growling Cafe,-37.8470281,144.6517562
Thornbury,cafe,Little Henri,-37.7524547,145.0018799
Sunshine,supermarket,Little India Groceries,-37.7824154,144.8336851
Kingsville,cafe,Little J Cafe,-37.8163691,144.8889212
Maribyrnong,library,Little library,-37.7644597,144.8930959
Fitzroy North,cafe,Little Local,-37.7716643,144.9983866
Geelong West,cafe,Little M Cafe,-38.1475724,144.3581213
Richmond,cafe,Little Molli,-37.806893,144.9966367
Carlton,cafe,Little Mylk Bar - Tasty Vegan Streetfood,-37.7970471,144.9617171
Balwyn,cafe,Little Nonna,-37.8033657,145.0834097
Sunshine,cafe,Little Rays,-37.783115,144.8322367
Melbourne,cafe,Little Rogue,-37.8109925,144.9640518
Gardenvale,cafe,Little Sister,-37.9058312,145.0039154
Melbourne,cafe,Little Sparrow,-37.8121334,144.9641414
Hoppers Crossing,cafe,Little Sparrow,-37.8761135,144.6803421
Hughesdale,cafe,Little Sparrow,-37.8847107,145.0839221
Notting Hill,cafe,Little V Cafe,-37.9159603,145.1513643
Blackburn North,cafe,Little Woodpecker,-37.8037108,145.1473883
Melbourne Airport,cafe,Liv Eat Green,-37.6689621,144.850601
Chelsea,gym,Live Life Well,-38.0526213,145.1158379
Notting Hill,cafe,lizzie P,-37.9099473,145.146071
Burwood,cafe,Loading Zone,-37.844448,145.1126411
Brunswick East,gym,Loading,-37.7638323,144.9729524
Brunswick,cafe,Lobbs,-37.7633023,144.9626302
Northcote,cafe,Local Bean Cafe and Bar,-37.7609199,144.9999239
Northcote,cafe,Local Bean Cafe and Bar,-37.760971,144.9999026
Travancore,cafe,Local Folk,-37.7922179,144.925615
South Kingsville,supermarket,Local Grocer IGA,-37.8296604,144.8858342
Sandringham,cafe,Local Italian,-37.9598041,145.0196415
Port Melbourne,cafe,Local Rules,-37.8363501,144.9197063
Lilydale,cafe,Locavore Cafe,-37.7575402,145.3484485
Werribee,cafe,Lokal Cafe 3030,-37.9008222,144.6626414
Footscray,cafe,Lola,-37.8067865,144.8917421
Mentone,cafe,Lolly Jar Cafe,-37.9828906,145.0643113
Brunswick West,cafe,LoLo & Wren,-37.758199,144.939661
Melbourne,cafe,Lonsdale Street Larder,-37.8094748,144.9711439
Oakleigh South,cafe,Loose Goose Café,-37.9221348,145.083483
Clifton Hill,cafe,Loosie Grind,-37.805306,144.996627
Park Orchards,cafe,Lorenti Cafe & Deli,-37.7791965,145.2173161
Ferntree Gully,cafe,Lorna Cafe,-37.8884645,145.2933512
Ringwood,cafe,lot 7 espresso bar,-37.815282,145.2267822
Derrimut,cafe,Lot 8 Cafe,-37.7909412,144.7728353
Gardenvale,cafe,Lottie Expresso,-37.9020847,145.0188893
Melbourne,cafe,Louie,-37.8159014,144.9631715
Melbourne,cafe,Louis Fitzroy,-37.8014909,144.9775776
Ascot Vale,cafe,Love Latte,-37.7732816,144.9161201
Melbourne,cafe,Lovey Patisserie,-37.8078828,144.9590807
Melbourne,cafe,Lt Nic,-37.8115231,144.9643656
Carrum Downs,cafe,Lubo's Snack-Bar,-38.1067726,145.1650202
South Geelong,cafe,Lucy Lockets,-38.1548629,144.3718588
Carlton North,cafe,Lucy Lockett,-37.7772529,144.969629
Hampton Park,cafe,Lucy’s Cafe,-38.0323951,145.2664313
Camberwell,cafe,Lulabelles,-37.8484849,145.0777587
Richmond,cafe,Lumberjack,-37.8197246,145.0077607
Knoxfield,cafe,Lunch Break Deli,-37.8943637,145.2500165
Clayton South,cafe,Lunch Hour Cafe,-37.9385687,145.1228766
Moorabbin Airport,cafe,Lunch Matters,-37.9842838,145.1112263
Boronia,cafe,Lunch Shop,-37.845018,145.2870186
Travancore,cafe,Luncheonette,-37.7943925,144.9311078
Melbourne,cafe,Lune,-37.8155697,144.9691638
Footscray,cafe,Luuq Food Cafe,-37.8034487,144.898623
Brunswick,cafe,Lux Foundry Cafe,-37.7641964,144.9598267
Melbourne,cafe,Lygon Food Store,-37.7991983,144.9669393
Preston,cafe,M's Cafe,-37.7388734,145.0023733
St Albans,supermarket,MA-B1 African Market,-37.7440872,144.7969635
Greensborough,cafe,Mabel Jones,-37.7047225,145.1027104
Caulfield East,cafe,Machi machi,-37.8765231,145.0420538
Hughesdale,cafe,Machi machi,-37.8871193,145.0811644
Brunswick West,cafe,MaCo Cafe,-37.7535248,144.9461995
Melbourne,cafe,Madame Brussels,-37.8119505,144.971546
Fitzroy,cafe,Made in Sud,-37.80833,144.9905463
Heathmont,cafe,Magic Hand Car Wash,-37.8294331,145.2448155
Coburg,supermarket,Magid Afghan Supermarket,-37.7436146,144.9663291
Upwey,cafe,Magpie House Cafe,-37.9038445,145.3309827
Coburg,supermarket,Mahalaxmi Grocery and convenience store,-37.7419597,144.9653403
Carlton North,cafe,Maillard Toast and Espresso Bar,-37.7796732,144.9867595
Parkdale,cafe,Main Street 3195,-38.006737,145.0869377
Oakleigh South,cafe,Main Street Cafe,-37.9098332,145.1040023
Dandenong,supermarket,Maiwand Supermarket,-37.9864078,145.2126911
South Yarra,cafe,Maker & Monger,-37.8460216,144.992745
Melbourne,cafe,Maker,-37.8137557,144.9613601
Richmond,cafe,Maker,-37.8162651,145.011342
Box Hill North,cafe,Malay Kitchen,-37.8193587,145.1247762
Melbourne,cafe,Malt Kitchen & Pantry,-37.8270209,144.9665969
Malvern,library,Malvern Library,-37.8566697,145.0319883
Caulfield East,cafe,MamaDuke,-37.8764495,145.0446884
Essendon Fields,cafe,Mamma Lina's,-37.7390504,144.8966459
Notting Hill,library,Manga Library,-37.9134344,145.1306135
Narre Warren,gym,Manic Fitness,-38.0213048,145.3024703
Mooroolbark,cafe,Manna Lane,-37.7848607,145.3145179
Bulleen,library,Manningham Toy Library,-37.7619229,145.0986198
Manifold Heights,cafe,Manny's Kitchen,-38.1300532,144.3316693
Dallas,cafe,Manti Cafe,-37.6662523,144.9421252
Wheelers Hill,cafe,MAPh Café,-37.9077033,145.1905514
Footscray,cafe,Maples,-37.800755,144.899536
Melbourne,cafe,Marche Board Game Cafe,-37.8091379,144.961732
Narre Warren North,supermarket,Marco's IGA,-37.9809432,145.3167652
Belgrave,cafe,Mareesa's Cafe,-37.9088497,145.3549128
Upwey,cafe,Maria,-37.9039698,145.3310888
Dandenong,cafe,Marina Shisha Lounge & Cafe,-37.9880456,145.2130973
Carlton,cafe,Marios,-37.7979694,144.9783876
Melbourne,cafe,Market Espresso & Trolley Hire,-37.807955,144.957654
Melbourne,cafe,Market Espresso,-37.8075546,144.9578912
Princes Hill,cafe,Market Lane Coffee,-37.7683591,144.9617647
Carlton,cafe,Market Lane Coffee,-37.7986545,144.968513
Melbourne,cafe,Market Lane Coffee,-37.8062752,144.9579591
Melbourne,cafe,Market Lane Coffee,-37.8066911,144.9590838
South Melbourne,cafe,Market Lane Coffee,-37.8328479,144.9573083
South Yarra,cafe,Market Lane Coffee,-37.8458338,144.9929721
Dandenong,cafe,Marketto,-37.9844232,145.2148445
Strathmore,cafe,Marlen's Warehouse,-37.7438892,144.928426
Melbourne,cafe,Mars Miller,-37.8100645,144.9685203
Melbourne,cafe,Martha Ray's,-37.804749,144.97723
Melbourne,cafe,Martinis,-37.8132231,144.958445
Carlton North,cafe,Mary Miller,-37.7769405,144.9870221
Dandenong,cafe,Mary's Courtyard Cafe,-37.9852997,145.2121135
Notting Hill,cafe,Maryam's Cafe,-37.9171433,145.1392892
Box Hill North,cafe,Mary’s Paddock,-37.8146397,145.1194042
Hughesdale,cafe,Masala Chai Cafe,-37.8985902,145.0869409
Mooroolbark,supermarket,Masala Pantry,-37.7858641,145.3112263
Footscray,cafe,Mason and Eric Cafe,-37.8075474,144.9042924
Surrey Hills,cafe,Mason Lane Cafe,-37.8211219,145.1051368
Moorooduc,cafe,Master Jack Cafe,-38.2146509,145.1097307
Mont Albert North,cafe,Matilda,-37.8088802,145.1083575
Melbourne,cafe,Maverick,-37.8133111,144.9705103
Clifton Hill,cafe,Mavis the Grocer,-37.8030269,144.9970286
Melbourne,cafe,Max Brenner,-37.8106428,144.9653735
Melbourne,cafe,Max Brenner,-37.8108065,144.9651784
North Shore,gym,Max Effort Fitness,-38.0919686,144.36678
Melbourne,cafe,Max's Café,-37.8042401,144.9772845
Upper Ferntree Gully,supermarket,Maxi Foods,-37.8943767,145.3080703
Gladstone Park,cafe,Mayflour Cafe & Cupcake Shop,-37.676342,144.8870529
Fitzroy,supermarket,McCoppins Food & Wine,-37.7888604,144.9895506
Carlton North,cafe,McIver's North Tea and Coffee,-37.7761664,144.9594234
South Melbourne,cafe,Meals With Impact,-37.8207203,144.9490086
Brunswick,supermarket,Mediterranean Wholesalers,-37.7665945,144.9623648
Parkville,cafe,Meercat Manor Cafe,-37.7850593,144.9532017
Caulfield,cafe,Meet at 903,-37.8875305,145.0273606
Alphington,cafe,Meet Me @ Ed’s,-37.7679078,145.0231318
Notting Hill,cafe,Meeting Point,-37.9114896,145.1329461
Footscray,cafe,Mehretina Cafe,-37.799799,144.8970619
South Melbourne,cafe,Meister,-37.8211991,144.9499187
Springvale South,supermarket,Mekong Groceries,-37.9717702,145.1496318
Melbourne,cafe,Melba Café,-37.8077581,144.9612787
Travancore,cafe,Melba's Cafe,-37.7718983,144.949712
Travancore,supermarket,Melba's Food Hall,-37.7718954,144.9498331
Melbourne,gym,Melbourne Altitude Training,-37.8285666,144.9611623
Docklands,cafe,Melbourne Ferry Terminal,-37.816902,144.9450767
Bellfield,gym,Melbourne Gym Sports,-37.7669651,145.0287004
Templestowe Lower,cafe,Melissa Cakes Cafe Bar,-37.7567225,145.121643
Mentone,library,Mentone Public Library,-37.9830254,145.0633418
Mentone,cafe,Mentone South East Cafe,-37.9825317,145.0640196
Parkville,cafe,Mer Kapah Cafe,-37.7860814,144.9500021
Bentleigh East,cafe,Merchants Guild,-37.9210653,145.0567976
Clarinda,cafe,Mercury Inn,-37.9282638,145.1151304
Noble Park,cafe,Merkator Royal,-37.9681244,145.1762392
Hadfield,library,Merlo little library,-37.7206137,144.9602268
Sandringham,cafe,Merrymen,-37.9394544,145.0007218
Narre Warren,cafe,Meteoric,-38.0191548,145.3064277
Ferntree Gully,cafe,Micah Coffee Brewers,-37.8881164,145.2898201
Melbourne,cafe,Michel's Patisserie,-37.8150653,144.952021
Boronia,cafe,Michel's Patisserie,-37.8618987,145.284752
Kooyong,cafe,Michelle's Rolls & Coffee,-37.8285855,145.0344357
Melbourne,cafe,Mid Square Coffee,-37.8027048,144.9642262
Maribyrnong,cafe,middle child,-37.7703158,144.9021958
Scoresby,cafe,Middle Man Cafe,-37.9137538,145.2193471
Middle Park,library,Middle Park Library,-37.8498967,144.9621219
Brighton East,cafe,Middle School Canteen,-37.9279342,145.007105
Box Hill North,cafe,Middleborough Latte Cafe,-37.8082043,145.1402853
Melbourne,cafe,Midtown,-37.814248,144.9671999
Springvale,cafe,Milan Teahouse,-37.9506757,145.1515118
Princes Hill,cafe,Mile End Bagels,-37.768346,144.9612985
Carlton,cafe,Mile End Bagels,-37.7982291,144.9754792
Cheltenham,cafe,Milk Boy,-37.966664,145.0551458
Heathmont,cafe,Milk+Wine Co.,-37.8295958,145.2456204
Boronia,cafe,Milki & Miller,-37.8443716,145.2987898
Melbourne,cafe,Milksha,-37.8149495,144.9636992
Melbourne,cafe,MilkSha,-37.8149917,144.9637058
Princes Hill,cafe,Milkwood,-37.7676168,144.9803349
Mill Park,library,Mill Park Library,-37.6603979,145.0748797
Epping,cafe,Millers Cafe,-37.6500453,145.0198412
Thornbury,cafe,Millhouse Bakery Cafe,-37.7550946,144.9937582
Coburg,cafe,Mills Cafe,-37.7317329,144.9586085
Carlton,cafe,Min Lokal,-37.796901,144.982356
South Melbourne,cafe,Min The Cafe,-37.8201789,144.9420594
South Geelong,gym,Minc Fitness,-38.1636252,144.359515
Noble Park,cafe,Mingi Cafe,-37.9671335,145.1744938
St Albans,supermarket,Minh Hưng,-37.7438416,144.8009936
Richmond,supermarket,Minh Phat Asian Supermarket,-37.8095858,144.9963729
Cairnlea,supermarket,Minh Vi,-37.7585801,144.7904118
Malvern,cafe,Mirror Image,-37.8518463,145.0301339
South Melbourne,cafe,Mish Cafe,-37.834714,144.970926
St Kilda,cafe,Miss Alex & Co,-37.8730744,144.9898227
Footscray,cafe,Miss An'am,-37.8064444,144.890849
Malvern East,cafe,Miss Ash Cafe,-37.8633528,145.0804553
South Melbourne,cafe,Miss Colombia,-37.8453047,144.9590164
Kew East,cafe,Miss D's Cafe Tea Room,-37.7938295,145.0640032
Southbank,cafe,Miss Ella Coffee Shop,-37.834941,144.973595
Croydon,cafe,Miss Lacey Cafe and Wine Bar,-37.7951579,145.2820116
Forest Hill,cafe,Miss Lucy,-37.824236,145.1664199
Heidelberg,cafe,Miss Marie,-37.7438296,145.0657375
Parkville,cafe,Miss Marmalade,-37.7731845,144.9530524
Eltham,cafe,Miss Pryor,-37.7132925,145.1492783
South Morang,cafe,Miss V Espresso & Pizza Bar,-37.6294417,145.0830872
Cheltenham,cafe,Miss Viet,-37.9664711,145.0556372
Brunswick West,cafe,Mister & Missus M,-37.7589875,144.944638
Surrey Hills,cafe,Mister and Miss,-37.8156349,145.1058057
Ripponlea,cafe,Mister Baker,-37.885001,145.0073088
Coburg,cafe,Mister Lincoln,-37.7320936,144.9586243
South Yarra,cafe,Mister Zen,-37.8456372,144.9858866
Fitzroy North,cafe,Mitte,-37.7857013,144.9892465
Coburg North,cafe,Mix Takeaway,-37.7296805,144.9605472
Fitzroy North,cafe,Mixed Business,-37.7854502,144.9943692
Melbourne,cafe,Mixue,-37.8089456,144.9605218
Dandenong,supermarket,MJ Butcher Fruit Veg,-37.9868238,145.2147653
Chelsea,cafe,MJ's Hideaway,-38.0526997,145.1151519
St Albans,supermarket,MKS Spices 'n Things,-37.7444108,144.8037167
Dandenong,supermarket,MKS Spices n Things,-37.9892872,145.2152267
Blackburn North,gym,MnM Studio,-37.8000413,145.1688902
Glen Waverley,cafe,Mocha Jo's,-37.8808251,145.1632307
Melbourne,cafe,Mock Turtle,-37.8171424,144.9657545
Richmond,cafe,Modena,-37.8163023,145.0090461
Briar Hill,cafe,Modern Fusion,-37.7171098,145.1212943
Princes Hill,cafe,Mokum,-37.7691763,144.9616204
Melbourne,cafe,Moment Coffee,-37.8122619,144.9581735
Ormond,cafe,Momo Ghar,-37.8896383,145.0429578
Camberwell,cafe,Monaco's Continental Delicatessen & Food Store,-37.8421671,145.0694522
St Kilda,cafe,Monarch Cakes,-37.8681561,144.9792122
Notting Hill,supermarket,Monash Mini Merchant,-37.911962,145.1330597
Notting Hill,cafe,Monash Snack Bar,-37.9095973,145.1514536
Notting Hill,gym,Monash Sport Fitness Centre,-37.9133436,145.1360148
St Kilda,cafe,Monk Bodhi Dharma,-37.868197,144.9909205
South Melbourne,cafe,Montague Park Foodstore,-37.8371803,144.9538942
Ferntree Gully,cafe,Montania Cafe,-37.8843613,145.2737183
Bayswater,cafe,Montano's Cafe,-37.8408413,145.2653551
Cairnlea,cafe,Monte Coffee,-37.7450249,144.8013075
Montrose,supermarket,Montrose IGA,-37.8106577,145.3431686
Montrose,library,Montrose Library,-37.810426,145.3446201
Brunswick West,cafe,Monza Carspa & Cafe,-37.7526605,144.9454812
Parkville,cafe,Moo Moo Milk Bar,-37.7755285,144.9489674
Geelong,cafe,Moo Mouth Coffee,-38.1490166,144.362555
Docklands,cafe,Moon Mart,-37.805952,144.9422906
Hamlyn Heights,cafe,Moorabool Valley Cafe & Chocolaterie,-38.1065776,144.3174527
Mooroolbark,library,Mooroolbark Library,-37.7858184,145.3125145
Kings Park,supermarket,Morgan's IGA,-37.7260976,144.7809164
Derrimut,supermarket,Morgan's IGA,-37.7921897,144.7895016
Melbourne,cafe,Mork Chocolate,-37.8157527,144.9632245
Mornington,library,Mornington Peninsula Library,-38.2175052,145.0362576
Hoppers Crossing,cafe,Morris + Heath,-37.8811949,144.7036873
Keilor Park,cafe,Mosiacs Deli,-37.709532,144.855493
Richmond,cafe,Mothership,-37.8069234,144.9986977
Travancore,gym,Motus Life,-37.7908754,144.9353463
Mount Waverley,library,Mount Waverley Secondary College Senior Library,-37.8692706,145.1329628
Melbourne,gym,MOVE yoga,-37.8175852,144.9634936
Hawthorn East,cafe,Mr & Mrs Andersons,-37.8406355,145.0461119
South Melbourne,cafe,Mr Albert Eastern Cafe,-37.837184,144.967455
McKinnon,cafe,Mr Brightside,-37.8965855,145.0360134
Parkville,cafe,Mr Fox,-37.775238,144.9490581
Parkville,cafe,Mr Gonzo,-37.7947096,144.9421009
Springvale,cafe,Mr Grumpy’s Cafe,-37.9311156,145.1556187
Surrey Hills,cafe,Mr Hendricks,-37.8133593,145.0866325
Macleod,cafe,Mr Martins Cafe,-37.712135,145.0820314
Southbank,cafe,Mr Percival,-37.8389826,144.9750655
Ringwood,supermarket,Mr Rhino Supermarket,-37.8167439,145.2215903
Melbourne,cafe,Mr Speaker,-37.8092099,144.9715755
Melbourne,cafe,Mr Summit,-37.8241896,144.9624587
Melbourne,cafe,Mr Tulk,-37.8095603,144.9646236
Brunswick West,cafe,Mr Walker,-37.7566096,144.9300412
Fairfield,cafe,Mr Wednesday,-37.7788879,145.0242235
Melbourne,supermarket,Mr. Dad Super Market,-37.8062642,144.9617649
Melbourne,cafe,Mr. Tod,-37.8117758,144.9756391
Cranbourne,supermarket,Mrs Wan's Asian Mart Cranbourne,-38.1116346,145.2825114
Moorabbin Airport,cafe,Mrs. Fields,-37.9712584,145.0888542
Noble Park,cafe,MS Coffee Shop,-37.9657364,145.1744131
Melbourne,cafe,Ms PREtea,-37.8122099,144.9619306
Sassafras,supermarket,Mt Dandenong IGA,-37.8479014,145.3607598
Mount Eliza,gym,Mt Eliza Family Fitness,-38.1921215,145.0910762
Mount Waverley,library,Mt Waverley Library,-37.8747234,145.1272563
Lalor,cafe,Muffin Break,-37.6549871,145.0167899
Melton West,cafe,Muffin Break,-37.686065,144.5629522
Sunshine,cafe,Muffin Break,-37.7819194,144.8313344
Point Cook,cafe,Muffin Break,-37.8955548,144.7515986
Hughesdale,cafe,Muffin Break,-37.900804,145.090371
Cheltenham,cafe,Muffin Break,-37.9580947,145.0534479
Heatherton,cafe,Muffin Break,-37.9701562,145.0890363
Narre Warren,cafe,Muffin Break,-38.0243654,145.3088176
Frankston,cafe,Muffin Break,-38.1411787,145.1246149
Melbourne,cafe,Mugs Alley,-37.8161839,144.976049
Burnley,cafe,Muharam,-37.8212955,145.0260182
Melbourne,cafe,Muleta's Cafe,-37.8086072,144.9580796
Dandenong,cafe,Munch Brunch,-37.9874228,145.2156092
Manifold Heights,cafe,Munchies On Aphrasia,-38.1503441,144.3407558
Melbourne,cafe,Museum Cafe,-37.803693,144.972686
Heatherton,cafe,Muzz Buzz,-37.9698386,145.0878848
Murrumbeena,supermarket,MVJ,-37.8877722,145.0570956
Mooroolbark,cafe,Mwah Foods,-37.7885453,145.3108269
Southbank,cafe,My Cafe & Foodery,-37.835911,144.975866
Strathmore,cafe,My Goodness Treats,-37.7469372,144.9208871
Docklands,cafe,My Koala Café,-37.8140423,144.944826
Melbourne,cafe,My Modern,-37.813046,144.9679913
South Melbourne,cafe,My Sista Says,-37.8364797,144.9435802
Richmond,cafe,My Stubbon Cousin,-37.8196533,144.9953966
Collingwood,cafe,My Sushi,-37.8161557,144.9846178
Springvale South,supermarket,My Tam Grocery,-37.9620491,145.1427
Oakleigh East,cafe,Mykonos,-37.9003997,145.0909924
Mitcham,cafe,Mylk Bar,-37.8269812,145.1943754
Brighton,cafe,Mylk,-37.9139568,144.9946784
Footscray,cafe,Myrtle Cafe,-37.8029913,144.9073392
Parkville,cafe,Mörk Chocolate Brew House,-37.8015381,144.9501893
Pascoe Vale South,cafe,N'Joy Cafe on Cumberland,-37.7319527,144.9385237
Melbourne,cafe,Naau Cafe,-37.8099972,144.9670205
Hampton East,cafe,Naked Japan,-37.9351418,145.0380518
Melbourne,cafe,Namoo Japanese Cafe,-37.8186883,144.956086
Springvale,supermarket,Nan Yang Supermarket,-37.9504771,145.1529931
Melbourne,cafe,Nana's Green Tea,-37.8128242,144.9685593
Carlton,cafe,Napier Quarter,-37.7968656,144.9808288
Narre Warren,library,Narre Warren Library,-38.0194789,145.2994565
Melbourne,library,Narrm Ngarrgu,-37.807721,144.9584163
Melbourne,cafe,Naröcha,-37.8071308,144.960286
Watsonia North,library,Nash Resouce Centre - Library,-37.6914556,145.0699594
South Melbourne,cafe,Nashi,-37.830015,144.97036
Bundoora,cafe,Nat's place,-37.6993795,145.0586687
Hallam,cafe,Natalya's Cafe,-38.009361,145.2733712
Briar Hill,supermarket,Natural Food Market,-37.7165059,145.1209881
Northcote,supermarket,Naturally On High,-37.7597333,145.0002691
Geelong West,cafe,Neck of the Woods,-38.1516641,144.3592108
Middle Park,cafe,Ned's,-37.8508742,144.963645
Melbourne,cafe,Neighbours,-37.8230233,144.9506963
Geelong,cafe,Neko,-38.150189,144.363589
Box Hill North,cafe,Nelson,-37.8161413,145.1197253
Geelong,cafe,Neo Cafe,-38.1483045,144.3613824
